Calibre:; 0,122
Masa; 2,232
Delta X; 100


;V1;V2;Densidad del aire;presion (atm);Vsonido
0;926,1726751252888;867,0247415104409;30,609616565664965;1,0010624004935618;336,5091543847873
1;184,33557331466304;171,8823369802361;28,18856466436125;0,9963275142736163;336,9535248078496
2;705,3395659253617;661,1710329230309;31,532488102708044;1,0014819698643957;336,43660724189266
3;302,47224083031006;283,65355556192617;35,75031782218582;1,0040109583182308;336,39697241917344
4;1095,7358531655575;1027,8365426035732;34,88637416595361;0,9969887168754621;336,53386161277706
5;385,03795568049986;361,40284516771726;36,10182640535959;1,0027285196281974;336,9697370437434
6;1094,626885105103;1027,987362465474;32,01956676706442;1,0044955690503075;336,9423977290079
7;260,9868367588291;243,2006728690089;29,941536794066224;0,99582012634954;336,50088647100415
8;561,0011409498408;526,0175467640571;30,129764039426504;1,000850822362269;336,32433839590703
9;380,2687954693707;356,2455724823655;29,75696656548854;0,9980580123601034;336,1441506413365
10;482,7648306945482;452,791377586606;31,635479572194868;1,0025691216194788;336,74378067468234
11;589,7696041934189;552,7817183243451;30,09429554150006;1,0045524145774285;336,73866467734115
12;978,0364112402731;918,1213545664596;35,65042926774686;1,000969464121873;336,486395612341
13;511,67267800588434;479,8969817008913;30,31390329730374;1,0004987779454022;336,0757183913048
14;202,33907091644673;188,73800349426008;34,93453714163536;1,002092285491649;336,4302622170192
15;1078,7356545629777;1011,5917250415556;33,767249720204006;0,993874838587292;336,89183503519064
16;192,95590411041405;180,20552003090773;32,621070485520534;0,9986219287484875;336,73246923209894
17;1044,2892201833324;980,3498798486833;32,39664232469448;1,0012990192472206;336,4013769545757
18;188,44580795263758;175,7851083237551;31,39721132222479;1,0002121043702756;336,2887822665293
19;763,1943891546638;716,6834479775663;33,974333284347495;0,996412897801152;336,6038246676675
20;427,87029083017785;401,1318825266709;34,40856615979635;0,9965658128495561;336,93397132877726
21;808,8765302932921;760,0013384206433;30,053209315158426;1,0033133036069015;336,43344007024626
22;282,96807243419767;264,89310897406347;33,344298538172666;0,9953737697817241;336,13230854143177
23;253,0904778892367;236,72731785957478;35,9170781070564;1,0026138733780567;336,2403604376973
24;851,1975119342877;801,0599306591986;33,076943838974046;1,0001003299081674;336,82216453221133
25;718,0751404787178;673,9002983495085;36,371759871157224;1,0019952822347404;336,47407306917063
26;1017,6880404120184;954,542831709369;36,13427854647733;1,006820790068456;336,4324359332135
27;504,4500126675273;473,9074592029659;33,59319762029372;0,9989267259322475;336,55622724607764
28;1073,843770427263;1007,0459854654066;34,68289853578966;0,999574409699322;336,84864101440155
29;1044,7881705534198;978,6138302589148;28,68405290804816;1,000120842317536;336,126206092832
30;684,7806497755372;642,710039808827;31,72996563539982;0,9987270259681259;336,0197024691476
31;246,30537389467833;230,72691222300801;30,53967239433291;0,9983937379527418;336,1352042844847
32;820,0770953790271;767,7721151402781;32,6693859596935;1,0030555272482398;336,4025406363292
33;236,6786734080486;221,33244573548325;34,8060371847227;0,9950294762120563;336,7905781607115
34;559,5797237486934;525,079613676671;29,76973590516036;0,9965008732305434;336,85236697211343
35;792,8966545086745;743,526011365799;32,260703487922456;0,9993859295772227;336,271862081115
36;299,3895859855205;279,54927088242766;27,754174810653694;0,9952004006420557;336,13062806505377
37;556,5171751549797;522,3444050476041;33,47625051308887;0,9968135660953039;336,56475515537085
38;835,128652786742;783,2777186057327;27,787109074909495;0,9972136944631967;336,0533357498811
39;821,3278416512015;770,5220275292924;31,672138711211687;0,996511364458644;336,2771913555642
40;881,3580135203678;827,0622528297716;34,3942577656951;0,9978171374020289;336,51771494985
41;1109,390141969564;1042,5857414247766;32,447876773118594;0,9969405752413193;336,30190569661397
42;458,66293308502014;430,5145094058275;32,486844035064394;0,9956172615300324;336,8300120199502
43;893,2949254909192;837,2434373958647;29,43159736283212;1,0000009881639125;336,4799169709889
44;1019,7654294062057;956,7801212649791;30,366691886099375;0,9952943944440654;336,62205552319995
45;718,0181341756972;672,6019400228829;34,02095973293672;1,0005270307104153;336,88701220649
46;900,174694384358;842,088925819884;29,022386888848644;1,0012800226226963;336,0166769349766
47;540,3657815833839;505,5453649286384;27,940470340804893;0,9977365074004197;336,16602767154706
48;656,2366315034236;616,1064975615835;32,725331646142706;0,9997032540540356;336,21143540415653
49;185,6993681690985;173,35562112544486;32,170672934298125;1,0036204395405939;336,842760475376
50;987,3756553723771;928,569680852573;36,43290058101195;1,0010294207605122;336,50827457934855
51;209,87569310381394;196,20768676805693;30,10404927384468;0,9983129237901066;336,4280584285424
52;552,162799948489;517,8653536702896;35,728983057966786;0,9989662929685643;336,4410910362265
53;990,7664667511789;929,9625391388314;35,495039075602165;0,9988887441046905;336,4861405863539
54;281,9406579066889;263,72823490769065;29,791186538150953;0,9989472695290952;336,75289539877474
55;1073,272072351068;1005,256992185473;34,972379608355936;1,0028774340346107;336,3677072490537
56;490,32298654595087;459,8062180884405;28,910232351046375;0,9946689355091028;336,87116177699295
57;360,8638798974509;338,25500299086804;34,5550201206421;1,0066321418155524;336,48484347011373
58;202,05034671602743;189,08028724331382;32,71899287347537;0,9909248781623164;336,83701987734884
59;430,621424796899;403,3062386596741;29,60411072947062;1,0002688658526404;336,9791247500325
60;301,08798265136437;281,67247211267994;33,156321895875465;0,9949024087642381;336,0184258972809
61;758,6974487349015;711,9417322318224;28,540858871080104;0,996296815686095;336,0514097962186
62;804,8128417381961;755,3758940881787;34,50026763297842;1,0000971525874718;336,9006675716602
63;330,0506760740707;308,52482816725376;32,728868601891804;1,002452334314628;336,306521139708
64;975,7156437274483;914,8293610676745;30,13400035202409;1,0016121234162538;336,1191832398266
65;632,0910272169579;593,9266243374534;31,331565437306438;0,9965652449145339;336,7189584660293
66;693,0143841490715;649,3014796175337;29,734118776658477;0,9970911780171255;336,18531030492784
67;357,4414536216779;334,92440085928905;30,25655954336986;1,0013529010431752;336,0422315689304
68;454,2149586436595;425,5810057512345;33,78912452261994;0,9975046486581028;336,36121901287515
69;558,2507687846959;524,3185699298989;34,663236501821075;0,9962588227785089;336,15818604313455
70;561,8832569722321;526,3562146612995;34,254583791843686;0,9994630978541286;336,45765077077556
71;468,2542687098422;439,2304008391088;32,068062054848326;0,9990453824022465;336,4236727403531
72;804,0233729939333;755,8335918955778;33,5576780086318;0,9994234551214332;336,42206485489135
73;430,68910887753117;403,2685186382981;27,48598918706466;0,9918995615727331;336,1925083042099
74;850,1586011448303;797,3099863123721;36,157703291528094;1,0020004959398492;336,6087125199176
75;238,8581797286534;223,77054792363163;33,40136858562164;0,9968147237959954;336,50375540815054
76;686,638029632068;644,1053855671427;32,06275222037311;0,9962687605417918;336,73292740250315
77;294,3509939704527;275,56280008765987;31,589241336862017;1,0007093729906518;336,3275434357825
78;667,3243415165075;624,5820142247874;31,313020842977835;1,0010568074178916;336,83786148462985
79;731,0090505675148;684,9242528922573;31,697035824972374;0,9996316046400476;336,56987203823684
