Calibre:;0,122
Masa;2,232
Delta X;100


;V1;V2;temp (ºC);presion (atm);Vsonido
0;765,3719406067709;690,5197402628638;12,289559775178986;0,9997540353834886;338,676300750682
1;879,5399540953024;801,0579008229056;19,80131834630083;1,000548598396865;343,103741817642
2;486,80103415841336;427,39211783215;11,014462353147167;0,9954036784885567;337,918997459437
3;1070,7281209670496;989,2095527175483;28,52134816647896;1,0005676463881923;348,17273426245
4;724,0305238634372;654,9076987199343;27,09292459239174;1,0015674092743585;347,3474515988783
5;1111,716888309932;1032,7585376321308;32,36059318826159;1,0010500898815244;350,3812541035639
6;753,2324648269861;679,2924578311116;11,838449130627112;1,0021938221437687;338,40857175049445
7;610,0154988124859;541,8910597303723;12,618179988415761;1,001443925644088;338,87119991526845
8;478,4774120950868;418,357004591211;22,097455195637906;0,9980800885945412;344,4457317770541
9;550,3750209792852;487,75163944789506;31,5336365009249;0,997901565779847;349,9067264316399
10;413,7260171717335;361,4458738126573;24,516320982698346;0,9963583197435228;345,85381924394403
11;479,6579434538724;420,00371914811745;9,477282258819628;0,9987592372435973;337,0037761542344
12;822,1578368940806;749,9633676501657;30,06056464467582;1,0053662670107448;349,0598442822825
13;780,5077536685181;705,7296839778043;18,68604805081361;0,999485750174021;342,4500183586162
14;274,0608727683388;256,51554188787264;22,86256537035723;1,0020805282999417;344,8917447997453
15;861,6576116137331;786,388641464927;19,744516234458956;1,001330951501449;343,07047697004083
16;1041,1521627724223;962,1245971978279;10,208615395075071;0,9977372081244356;337,4395139831539
17;980,7747698553948;905,7430481965631;13,24238990300205;0,9984776055473844;339,2411000526312
18;501,6139563111025;445,9460800942774;30,43073290355602;1,004176231160758;349,27285048625777
19;629,5456590817138;559,2977131625036;32,66081349175181;1,001348160753878;350,55336881736974
20;432,03403417197273;376,7545830655049;18,13970276344554;1,0020777083051038;342,12931842721986
21;358,8023512809696;320,9406067892897;19,88765000122919;0,9985749775076025;343,1542937865725
22;894,9716232214561;818,7209311699634;9,81119177730477;0,9958169680411908;337,20279365639
23;996,9412112067188;919,193719039287;24,152696415477692;0,9998950921715213;345,64250985679
24;1043,1503420675006;966,37091982849;15,156149845195841;1,0039671991407424;340,3726682764152
25;998,5473294581554;920,1886968951371;30,40038859319162;0,9962448106489328;349,2553943247125
26;1094,3264829738066;1016,3368177185438;24,207911671604563;0,994922792975213;345,6746048460295
27;662,866670511169;593,9334257108354;23,912551169860762;1,0005243720706847;345,50288587283194
28;848,2551227826815;777,3521923027939;22,955147826750874;1,0024649607355707;344,94567566675533
29;516,6461409926984;458,41296447253666;33,04723609144469;1,0021448199427427;350,77477854648794
30;304,43685206171176;285,15387888045336;29,03839886982979;0,9975270074950083;348,47098248276626
31;447,3300776051676;391,38671473280976;21,259984205942885;0,9945263970871973;343,956873786297
32;674,8327745184579;605,0426087127278;24,848243993468657;0,998655345744891;346,04659358332043
33;713,3413305666991;641,9854456494104;17,761147529500533;0,9985092983858687;341,9069333769683
34;242,2925237583884;226,72679642244518;32,21374004541377;0,9982097767457613;350,29703317259623
35;592,4668650600671;527,9512362517809;24,76804176013792;0,9985608994290021;346,00002354836647
36;990,3424462034554;912,5518284585378;24,082278605044166;0,99267044613638;345,6015737495309
37;1058,5143561535142;982,3211263737649;20,728486949500677;0,9954816740572742;343,6462614996207
38;869,0968022044899;789,3347627678429;9,519591198929959;1,0001782663724648;337,0289997258885
39;674,9995896472069;604,4481722858959;11,4140284826438;1,0027664000404388;338,15648942900657
40;803,4073180186291;730,0854722411785;31,98751628608892;0,9970853612432854;350,16725320250384
41;286,5728018650698;269,1263263226384;33,88094984536218;1,0025383087596393;351,25199866100434
42;1023,5226846268757;947,7906490154468;11,14695793880287;1,0003148171225884;337,9977679667301
43;573,8195492161803;506,64917869484907;14,23888553466145;0,9990791240404595;339,8307782972728
44;689,6207976933835;622,640505791211;33,292410944558526;0,999449946901209;350,9151846901227
45;414,49825562649977;360,6184052679799;9,271806410853571;0,9998015869718295;336,88124954155546
46;739,5837456945512;668,2368462491313;22,39268701879348;0,9954781401715361;344,61790249486126
47;749,2704523802619;677,4364702058673;13,856235630877677;0,9982496979416714;339,60446556414195
48;743,7007965551496;672,5682224882145;32,39841704199148;0,9979300326491849;350,40294297366324
49;783,2562231779974;710,0172515113162;25,122409698161164;1,0016979376726038;346,20574266977144
50;315,58580999032733;294,8783970335603;12,004229291313038;0,9965020738404672;338,506984986677
