Calibre:;0,122
Masa;2,232
Delta X;100


;V1;V2;temp (ºC);presion (atm);Vsonido
0;544,3002090550083;449,2142960427582;30,136830267143864;1,0017581527014663;349,10374049769496
1;452,5816292698615;369,04131633145704;16,357122820698805;1,0038226151455505;341,0808625990932
2;1087,2438632853743;910,3299315972931;17,103130330337194;0,9963398529483377;341,5200317222497
3;959,394892151136;807,6239738317026;26,141306415227177;0,9959438593834254;346,7965568893371
4;1069,9186964308124;905,2605282081952;10,696926362868567;1,0047652109061271;337,7301430280562
5;605,6110906636894;494,04409146664136;20,391038100695823;1,001486953252936;343,44890723835505
6;363,5900310113488;317,2084891439384;15,77884748564719;0,9972922192393657;340,7400467322174
7;1161,70080108055;1001,9590106867184;21,49692034708204;0,9996233566223159;344,09525126795177
8;354,77741388713065;309,40134266938907;14,088974730709197;0,9996747015431439;339,7421336888592
9;940,8320615340904;791,4011061868068;28,932543006570313;1,0044047154675053;348,4099428667632
10;613,3359570085479;501,0517462023597;17,440108171794236;0,9993315879375273;341,7182230382551
11;1030,694751320047;879,1168298835578;31,702313862467463;1,001300266205752;350,0035697960666
12;191,16576424676273;177,76086380328562;15,462855672882085;1,0022443278488455;340,5536677652929
13;529,4520503651452;432,2359848544165;13,395503515082737;1,0077844172612096;339,33177196187546
14;482,3851051294215;398,1710447199124;32,92176171589199;0,9940105830162705;350,70290043819404
15;643,9377009880897;528,6733419558876;29,060499213915136;1,0017476453399359;348,4837248445557
16;240,6814361788036;223,61040048147328;20,503850366776533;0,9983988856047051;343,5148972067046
17;255,75378205196256;238,35766139512702;29,02351329047775;1,0008793533257365;348,4623996642962
18;707,7079408866713;583,7586770928659;33,72651718165838;1,001286684290603;351,16364990555036
19;675,3573501632651;549,3370672824334;22,49346629475076;1,0035635519514559;344,67665438415946
20;451,14503286171583;369,9963744198806;18,32308453476395;0,9952470984867599;342,23699543809755
21;906,061868391181;762,221615303494;19,63818720346694;1,0028725580897344;343,0081991522145
22;718,9639930579284;594,6352292256691;27,933108657873674;0,9951800235941252;347,8331115275512
23;603,8612232239809;492,6299622056179;15,240155165369572;0,9957009130738085;340,4222527761962
24;224,0106603822786;208,52095031688023;26,996974892100184;1,0025987383919726;347,2919456331235
25;669,8820422520488;546,7656878386605;10,25282229295891;1,0001814939675988;337,4658349975217
26;945,3995453768947;790,1088421401195;16,808039386204314;0,9977459760151097;341,3463814048183
27;550,6028415362135;449,5967216552333;19,403709929805075;0,9998219234795777;342,8708238416373
28;1181,2426974259074;1018,0216788927597;32,9981411136888;0,9987811362660763;350,7466561987317
29;1147,7886356498332;981,8517565206213;18,91627946884182;1,0003526998572934;342,58507228717184
30;246,2923118192376;229,86107063817295;35,611972023797875;0,9987982643288418;352,2407758598878
31;598,7980144308727;491,183122392389;15,06916072669594;0,9992343617502278;340,3213149630207
32;1023,5593603250975;865,9576377620283;13,39030389595456;0,9974701198383646;339,3286932118082
33;1164,5336720464948;991,5786106287696;30,4639736734203;0,995899127932893;349,29197189184794
34;961,9293881200963;805,6805677708337;19,21509130886858;1,0012209538599626;342,7602761932732
35;597,3384834233996;486,3853392837643;19,43926872932815;0,9987000053450802;342,89166053592766
36;969,9634872657897;814,8365957670431;17,958068699248997;1,0060900098869308;342,02263420829263
37;588,0745034063998;480,64565028124025;23,399308239572576;1,0062871699243017;345,20428954653227
38;574,0133573590334;467,08203427544174;13,002811941743062;0,9984574340952568;339,09917642191357
39;988,9083122240831;828,8599769008217;30,712005812248776;0,9947119127463896;349,4346167562658
40;1189,720443694301;1016,6363509283566;28,84121216697764;0,9992359009562386;348,35727021347384
41;269,16018803022996;249,0336468178708;25,739613414074483;1,0018256783253134;346,5637527277393
