Calibre:	 0,122
Masa	 2,232
Delta X	 100


	V1	V2	Densidad del aire	presion (atm)	Vsonido
0	478,3916185397155	402,8294911604984	32,13563345892368	0,9972862275698808	336,1843484354346
1	736,5635262608963	611,1397542942979	29,243618511107456	0,996512853998	336,6337287164163
2	936,0595565739086	770,9402093779597	35,48456292724512	0,9974024615136614	336,81227239465665
3	465,7920188190893	393,89986453233007	29,27658363527604	0,9969254687783882	336,72462777481144
4	569,9819826161124	482,4912916818457	33,35921501962156	0,9970382493071902	336,96926378941794
5	969,7595272428696	796,8025640877802	33,725168192843114	0,9949635192255336	336,1621916740691
6	740,185085964142	614,181081011425	29,72867717023962	1,0030841140723776	336,76771310235625
7	1050,345411797415	858,2681361229579	31,729479054274634	1,000495268706299	336,81752512070415
8	438,2402906971432	372,20273411108815	33,20727290523092	0,9975001753591723	336,4713540069171
9	391,8141645349906	334,5971038765721	30,93058532378012	1,002436838834158	336,7935734331079
10	706,9815865118851	591,0728882650756	32,883775413944704	1,0032424115888223	336,9707601396846
11	277,5139129910327	241,23391777204563	30,708260705809266	1,0001078295928316	336,65691539078574
12	976,4195412755718	800,2269285661272	33,54548279510328	0,9985587112789918	336,95940631617975
13	472,353345365795	399,57507634181786	35,650908380729334	1,0042560415393582	336,22091922261814
14	1092,7095342347736	891,8929876786708	31,489167008727634	0,9946444166807136	336,021523208727
15	596,1817661932363	501,25875377921	33,25383442945122	1,0010728805107478	336,2928668765363
16	208,19925312059453	185,38362615650365	33,70374867041062	0,999561245971146	336,097089156703
17	486,63454917166666	410,574918215067	30,821363575427597	0,9973234510778415	336,10764831243324
18	385,0614338675121	329,44828346645505	32,25907029015127	0,9994519202375044	336,5059882802065
19	874,5536935087807	719,7164315204025	31,081641368199655	0,999696289304468	336,68728767329134
20	775,7047413598971	646,5255979413516	33,228245490052416	0,9974494803427287	336,11766066602974
21	779,7113323211269	647,2081342392875	29,889774924790856	1,0007673452034331	336,9858215850796
22	494,3279263387471	417,31615095437263	31,438109505369084	0,9966162255145554	336,4210805043333
23	666,908604410475	559,8840428428397	36,41404124200665	1,0006452598016229	336,0055878191376
24	572,7286004252255	480,09792195284035	30,111437508736515	1,0013566935628544	336,8400373154366
25	530,6315612981334	447,92695591445386	35,76580838791227	1,0021047513354913	336,9444616139015
26	567,780740270412	477,2187523755001	33,81259256406872	0,9970440969188453	336,3787370066211
27	522,0867719766688	440,61095708046304	36,74880779247974	1,001796197846761	336,17039179175816
28	463,30950254569814	393,70326606054334	30,507991181323405	1,0011594601552372	336,54101005596834
29	725,9039071466867	605,9104710576793	28,726931189792538	0,9984948368589386	336,33081187115414
30	286,81484004073064	250,73317739412613	29,595793593825647	1,0016126205385139	336,96770283556685
31	349,1603257949464	300,2818925262068	30,852747593083905	1,004607242328167	336,2161277578472
32	524,4883195414636	445,18115361967784	33,45976493613148	0,9966682704479622	336,32308064422904
33	341,9281165984059	293,64814611885055	30,923070848367388	0,9996190301821143	336,9745857569385
34	733,5353160392021	614,7246629529204	34,52657253967931	1,0003451786332627	336,5198566657851
35	1023,2112905527664	834,2752949027996	35,53531235068584	1,001038060152465	336,6438075182814
36	294,7489951642593	256,6123662084152	34,739090462257025	1,0003548506458122	336,4493409045652
37	1121,8307959619794	902,9086200957537	35,522761851422274	1,0015580370198534	336,0214692811849
38	521,9277836327767	441,44189240793827	36,05233775999858	1,0012190700106383	336,1248797165435
39	588,0548272525234	493,66266039302104	33,098877704303504	1,0045682355871153	336,0670178648048
40	1103,969754897667	886,7359379412192	27,86955802272024	0,996194322857223	336,3434390119081
41	864,1294862208155	708,1454265832484	27,941633973660885	0,9978242259185777	336,17557000089454
42	626,4073295256492	528,4102092864721	35,1425469594044	0,9968571462196156	336,0963993089185
43	563,5644713625207	472,9796236213298	34,444803163645304	0,9989818864940239	336,71447946499046
44	462,13214470009666	391,3162597969249	36,39853099888387	1,0008360584599945	336,9930032381194
45	244,37895171938516	214,97334280992726	32,52880182191598	1,0061554798380297	336,65062228936665
46	591,1362864350748	498,95434391283254	36,37598490852798	1,0040607039297735	336,18324929237184
47	445,1199937414565	378,0254492676785	32,10059588254171	1,0042693133699265	336,192064736128
48	269,9531445658252	235,77478780996512	33,32506363004586	0,9998368590956845	336,4369030790385
49	1013,7464019968949	823,9964349143651	31,80934049282797	1,001341365966931	336,61868400930064
50	760,3992403992645	628,580594502545	28,886166155933836	0,9995647561245474	336,6731419939219
51	1120,8277260468149	905,4146543335362	29,255360705550743	1,0011518123220224	336,53731180631667
52	759,4219094262336	632,0875608802684	34,99323339124106	0,9989736436955163	336,8717065479047
53	674,7848475357705	567,3290621107262	35,07835473592456	1,0040263687999074	336,3435288291846
54	684,4257784909215	575,4892883604076	34,777200671931325	1,0004148750058381	336,8310200442645
55	832,0748021356129	693,6333529165032	32,08320878141029	0,9964238861890924	336,02098420795664
56	744,0618469818669	618,8431072588278	34,92088443344761	0,9986543057695708	336,3136926817592
57	519,484380721035	439,45925328851945	31,09307801210292	1,0006774267830894	336,58866727839296
58	1063,470049914229	858,0826127179529	30,88512671465196	0,9986655728758701	336,90346134170267
59	1030,4797246652665	847,7399533138541	35,61493115740359	0,9983537349543593	336,24469458863086
60	972,2525934028231	797,7784396074148	32,0513940302917	0,9978271848637492	336,5534956309645
61	504,60006856768007	423,6719800827683	32,75790717121805	1,0017077999639816	336,01401745460464
62	483,77603134362255	411,0281020003164	36,04470996128748	1,0005574985610781	336,05586612676575
63	632,4852862497502	530,3375897019238	34,309664327074074	1,004008948634835	336,1304595827709
64	812,4288877817055	670,2979314045604	29,68882159863739	0,9971105625357346	336,0657403217567
65	610,2856174569329	512,2261310236806	36,16336754770941	1,001565689251912	336,15055993103863
66	369,42965305467607	317,80388731715215	31,500087285782456	1,0034953605493269	336,28637331042944
67	188,4719203608636	169,67355836635934	35,134508453951184	0,996786389454997	336,89066232367793
68	251,40526034770622	220,5740160775721	34,096290842623205	1,0006585131780747	336,67911752215986
69	807,1879899659685	673,7089747562571	32,3036508915946	0,9986911493110248	336,6962155010095
70	208,9754186091713	186,25091939498208	33,41445758698495	0,9964026969897001	336,17893384896763
71	597,0159298832663	501,5397913422684	29,2732155966076	0,9966268996950994	336,2420541248512
72	1130,9527137571074	907,1331260283728	30,688406675984766	0,9987480912290265	336,0313133688891
73	1191,3828224665028	953,2248123599832	31,56366847149775	1,0041042148392207	336,64153543245146
74	192,906591958723	172,62765509596616	31,6068790548307	1,0025404722523998	336,39917219007384
75	1022,6083019039795	832,3449566191255	31,855853253654004	1,0001599330551558	336,9465043078181
76	726,8970467222579	606,7806191604753	30,021102138157403	0,9981180141246664	336,89656879747076
77	562,0896297843815	472,63765891884856	35,95970225782935	1,0060633795655278	336,44789916178144
78	368,72202225009596	316,01539859422644	29,78836906640555	0,9963505198948301	336,30883849154014
79	446,10604377785126	378,49474821486046	32,55106468991403	0,996280632742906	336,4522649491402
