Calibre:; 0,122
Masa; 2,232
Delta X; 100


;V1;V2;Densidad del aire;presion (atm);Vsonido
0;584,7238461854214;492,82166403822174;32,88507339431749;1,0005143377192685;336,37973522053284
1;1037,103086596873;844,508813839378;29,027417352997645;0,999977915334301;336,295506527649
2;632,3280209044563;533,5738339340116;32,6261204955083;0,9977751752572834;336,9564601198707
3;462,73972970311706;392,1711245672798;31,858971559355837;1,0038557268144495;336,5614928750435
4;588,6107373754784;494,90013070211546;30,724355041466822;0,9995621028136848;336,11255983289374
5;406,6034726916622;348,0858982859188;28,723956938547133;0,9922091625910573;336,0931616169182
6;1046,7289546631387;845,8893721795072;29,110692240051947;0,9955505622880843;336,2633659783437
7;577,7320606971689;487,50266760086174;31,49860737878248;1,0029919895266963;336,67825663292814
8;841,47564851891;694,9524106228519;36,507831954854396;1,002577779753161;336,6841498223153
9;570,1416597475985;481,9691881795157;30,404388573446226;0,9987282144114848;336,5272059199302
10;944,6621660984114;777,2285191762104;30,802425053997922;1,0041308834827545;336,76965032679755
11;695,0269184497301;581,5989482461739;36,47156080578884;1,0021254919525318;336,142435309553
12;211,44721440060297;187,81599929100204;27,663124631050152;0,9955073789128833;336,5200860060319
13;1137,3238553466163;916,0170218506404;32,56343704818403;1,0006599892413548;336,2823263004963
14;253,99712451369243;223,1456567567131;37,07081861375883;1,0054907257105177;336,05062132755666
15;479,31390963713835;407,3854577301004;31,94645845844093;1,0012137272788917;336,13006859041604
16;404,5152872977943;344,12721878991294;34,833591137790904;1,0053823328100724;336,7019558481723
17;620,8555454100499;523,9445142964871;33,07928593640014;0,9988231840264159;336,3291487188106
18;713,0160055724609;597,368929055131;34,95625636979281;1,000265681590044;336,8626057223723
19;273,90983647492294;240,12901347054617;33,24814590336376;1,0014790183886204;336,32535974372695
20;401,30440059616916;342,5740494468343;34,755059467988644;0,9944745059905643;336,0588221187436
21;198,87136644142942;178,74538300461023;36,375834155337714;1,0007927165242922;336,5747059709348
22;270,78341250273735;237,83197651418755;31,853383419554063;0,9987666347465276;336,45670726968507
23;903,2816067999115;740,9934812593256;28,3359961446576;0,9958095326872126;336,497049124653
24;996,8412857183876;817,1480785281942;33,61806483385374;1,0063649556271637;336,8709525261405
25;674,3842857722208;563,6426001044889;33,72154172324048;0,9987269150891166;336,23423078208447
26;769,622930661261;639,0757955854095;28,810638291907594;0,9979994585629608;336,5019755803574
27;962,4538025639977;787,6098549747462;36,66311771804732;1,0022521850769042;336,40120749468156
28;463,24869502635147;391,7690261221222;35,62518559857608;1,0007885329373418;336,88844817903555
29;1072,507326634488;868,1466543049783;29,92422468224646;1,0006076156466268;336,73666783495685
30;390,947735532896;333,3928522378668;32,161822608840794;1,0022571210875708;336,7652498216468
31;357,4678156363959;306,93724635840397;30,674995761590083;0,9993310059516061;336,29574226383187
32;1076,413972521921;870,7952314741756;31,63887327120642;0,9963433988266711;336,27814445452884
33;1090,9611313676082;879,6156135907974;30,124606944894595;1,001232731071334;336,2642502485173
34;1020,5610283884465;831,7238729930169;35,7252782463579;1,0003291096171079;336,6101877393291
35;460,7815124670474;392,09423615810476;29,481318870287566;1,000469548184201;336,0072119055346
36;192,230424407555;172,52375470186882;33,88833834945251;0,9937439224657028;336,0506508971523
37;220,02355103365676;195,7915002945669;34,14903687532927;1,0008165532002948;336,0530518100174
38;645,6614444993935;537,6743959054239;31,663619915143556;1,0018500384171907;336,8544357309016
39;329,29775853475013;284,7046828078118;34,2609450038899;0,9996148042296815;336,8882544830305
40;1156,7357770953925;930,7253090896813;28,315074805249424;0,9989284381935285;336,3018012836978
41;675,8607761482697;563,4331511972641;33,075843742391385;0,998971821494582;336,00748874811933
42;858,7279415946086;706,2422600239399;29,867740635692428;1,0015774387244536;336,2458971264242
43;968,9994378486895;793,980709678091;34,17364217495367;1,0016213046886089;336,40435789026685
44;241,46497211990965;213,77636813819936;28,665091710831348;1,000030346302431;336,0812777755725
45;285,52290337820045;250,40214970922804;35,99414194281968;0,999190340389357;336,08592822809857
46;585,5762761209456;492,5036251055486;31,3500574620561;0,9999798260935759;336,0354374541771
47;309,74760962687674;268,7592647840971;33,23602547262715;0,9979486455950439;336,3888944443632
48;186,54841056389827;167,80489246432867;32,29893041270452;1,0042718032271007;336,7461550573652
49;276,60936828514906;241,27707337742552;31,106014451676515;1,0034714088439964;336,24206699762385
50;791,0671914641731;662,9831304380242;36,26763842852563;1,0041953273041213;336,73767263863357
51;577,445216416278;486,34599598671446;34,88344249606655;1,0006074124277422;336,1769263379451
52;1108,690889904298;902,8206710467942;32,790875293790066;1,0040994839927755;336,9114990245229
53;585,1636533740804;490,78724930095603;31,79187205883113;1,0029772611669356;336,41414904096854
54;1163,0542432602995;933,9901116362996;31,6498563225083;0,996792653297777;336,0250143048273
55;511,10376359555335;431,8115980250866;34,03532785895709;0,994560404195849;336,0544133195874
56;839,505660405206;691,2235563277926;31,30300245783218;1,0037566104525115;336,3525666297696
57;490,45640364187295;417,0143630660805;30,90222665170603;1,0016719537927672;336,7747640166783
58;1139,2945023617608;923,0407372749169;30,546238076878183;1,00116563757374;336,4993113106059
59;270,6211818737328;237,5936646956775;29,795700812511086;1,001126660690114;336,801590385369
60;551,1253225795094;465,2981338166856;32,4908116831549;1,0022620346023148;336,0453681304148
61;1165,5613736797457;939,7357448712216;33,2253464335447;1,000764443559596;336,2157932645536
62;353,39557895791427;303,2641267479569;29,829147920357343;1,0034113045546014;336,7587619486068
63;1134,5784026525914;918,6357890019046;36,154014393975956;1,0014771581068536;336,81015991426466
64;418,06461635812127;357,52634050259394;32,412426011262596;1,003634191210413;336,0565325259014
65;850,7257315751859;706,8060140183408;34,488279106401535;0,9971231061169971;336,317323043671
66;1008,1606708746642;824,7210008788877;32,1936162039608;0,9968628105655205;336,7708089673862
67;470,0935222715871;396,4784896432356;28,734130737334624;0,9994327441655407;336,01840355797526
68;176,9163437280522;159,64833161859127;29,987251819986113;0,9966760573611408;336,30651064944647
69;1031,3675746063318;837,9944025179507;29,24245285004588;1,0004561862066468;336,7761661283338
70;485,28512739583124;410,6102531238378;31,711011098416748;0,995645782076773;336,16892197708455
71;894,2842104297803;735,3733678596597;30,040394169838578;0,9958233093283653;336,0473152583687
